TicketNumber,Client,Staff,Source,Title,Resolution,HelpTopic,DataOn,ClosedDate,ModifiedDate,KYC,Date Opened,Closed Date,Modified Date,ResolutionDurationMins,DayOfWeekOpened,TimeOfDayOpened,Ticket Age,Resolution Summary,Sentiment,Sentiment Score,HelpTopicCount,DayOfWeekNum
IT900736,User,ITSupport,Email,,The ticket has been overdue and there is no response from your end.<br /><br />If you need any further assistance kindly get back to us.<br /><br />Marking the ticket as closed.,Access Requests,29-09-2016 17:16,2016-02-11 22:41:00,2016-02-11 22:41:00,N,2016-09-29 17:16:00,2016-02-11 22:41:00,2016-02-11 22:41:00,0.0,Thursday,17.0,-332315.0,the ticket has been overdue and there is no response from your end . if you need any further assistance please get back to us .,,,243,4
IT221755,User,ITSupport,Email,Password expired.,"Go to URL : password.reset.com, Enter you login id, enter password received, reset the password",Access Requests,17-12-2015 12:12,17-12-2015 17:12,17-12-2015 12:12,YYY,2015-12-17 12:12:00,2015-12-17 17:12:00,2015-12-17 12:12:00,300.0,Thursday,12.0,300.0,"go to URL: password.reset.com, enter you login id, enter password received, reset the password .",NEGATIVE,0.9909108281135559,243,4
IT900736,User,ITSupport,Email,,"Hello Khan,<br /><br />As per the past mail conversation with one of our tech., person,Â We request you take the help from NSN IT Team and reimage that laptop and then ask once to Monisha for login credentials.<br /><br />Kindly let us know if still persist any issues.<br /><br /><strong> Regards,</strong><br />IT Support.",Access Requests,29-09-2016 17:16,2016-02-11 22:41:00,2016-03-10 20:33:00,N,2016-09-29 17:16:00,2016-02-11 22:41:00,2016-03-10 20:33:00,0.0,Thursday,17.0,-332315.0,"we ask you take the help from NSN IT Team and reimage that laptop and then ask once to Monisha for login credentials . if still persist any issues, please let us know .",,,243,4
IT854247,User,ITSupport,Email,Collaborators added by end user,Ravi Pallaprolu &lt;rpallaprolu@abc.com&gt; via Email (cc)<br />Sunish Nambayil &lt;snambayil@abc.com&gt; via Email (cc),Access Requests,16-03-2017 09:30,27-04-2017 11:10,16-03-2017 09:30,N,2017-03-16 09:30:00,2017-04-27 11:10:00,2017-03-16 09:30:00,60580.0,Thursday,9.0,60580.0,Ravi Pallaprolu via email (cc)br/>Sunish Nambayil &lt;snambayil@abc.com&gt; via email .,POSITIVE,0.9921356439590454,243,4
IT900736,User,ITSupport,Email,Status Changed,Status changed from Open to Pending by Nagaraju Mochi,Access Requests,29-09-2016 17:16,2016-02-11 22:41:00,2016-03-10 20:33:00,N,2016-09-29 17:16:00,2016-02-11 22:41:00,2016-03-10 20:33:00,0.0,Thursday,17.0,-332315.0,Status changed from Open to Pending by Nagaraju Mochi .,POSITIVE,0.9965285658836365,243,4
IT741438,User,ITSupport,Email,Status Changed,Status changed from Open to Resolved by Sandeep Reddy Jakkidi,Access Requests,19-02-2016 11:51,19-02-2016 12:13,19-02-2016 12:13,N,2016-02-19 11:51:00,2016-02-19 12:13:00,2016-02-19 12:13:00,22.0,Friday,11.0,22.0,Status changed from Open to Resolved by Sandeep Reddy Jakkidi .,POSITIVE,0.9965285658836365,243,5
IT112989,User,ITSupport,Email,Linux VM for Azuba project,IT Team has created VM as per your requirement and configured accordingly and sent the login details in a separate mail.,Data Center Services /VM Request,2016-01-08 14:16:13,2016-01-28 12:38:33,2016-01-08 14:16:13,YY,2016-01-08 14:16:13,2016-01-28 12:38:33,2016-01-08 14:16:13,28702.333333333332,Friday,14.0,28702.333333333332,IT Team has created VM as per your requirement and configured accordingly and sent the login details in a separate mail .,NEGATIVE,0.9667477011680603,1,5
IT512346,User,ITSupport,Email,Wifi access needed.,"First, connect a network cable to your laptop to the red port on your workstation. Run ipconfig /all on your command prompt. Share WiFi Mac or Hardware address to the IT team. IT team then adds your MAC ID to enable WiFi access",Network & Wireless,2016-04-01 18:38:00,2016-04-01 18:59:00,2016-04-01 18:59:00,YY,2016-04-01 18:38:00,2016-04-01 18:59:00,2016-04-01 18:59:00,21.0,Friday,18.0,21.0,connect a network cable to your laptop to the red port on your workstation . run ipconfig /all on your command prompt . share WiFi Mac or Hardware address to the IT team .,NEGATIVE,0.6906468272209167,7,5
IT528836,User,ITSupport,Email,Collaborators added by end user,Sreenadhu Kumar &lt;srkumar@abc.com&gt; via Email (to),Access Requests,21-04-2017 11:46,21-04-2017 15:33,21-04-2017 11:46,N,2017-04-21 11:46:00,2017-04-21 15:33:00,2017-04-21 11:46:00,227.0,Friday,11.0,227.0,sreenadhu Kumar &lt;srkumar@abc.com&gt; via email .,POSITIVE,0.9921356439590454,243,5
IT528836,User,ITSupport,Email,,IsuseÂ got resolved from Kishore end.<br /><br /><br />,Access Requests,21-04-2017 11:46,21-04-2017 15:33,21-04-2017 12:56,N,2017-04-21 11:46:00,2017-04-21 15:33:00,2017-04-21 12:56:00,227.0,Friday,11.0,227.0,Isuse got resolved from Kishore end .,,,243,5
IT741438,User,ITSupport,Email,Ticket Assigned to Sandeep Reddy Jakkidi,Ticket claimed by Sandeep Reddy Jakkidi,Access Requests,19-02-2016 11:51,19-02-2016 12:13,19-02-2016 12:08,N,2016-02-19 11:51:00,2016-02-19 12:13:00,2016-02-19 12:08:00,22.0,Friday,11.0,22.0,Ticket claimed by Sandeep Reddy Jakkidi .,NEGATIVE,0.8438225388526917,243,5
IT741438,User,ITSupport,Email,Collaborators added by end user,Sreedhar Tadavarthy &lt;stadavarthy@abc.com&gt; via Email (cc),Access Requests,19-02-2016 11:51,19-02-2016 12:13,19-02-2016 11:51,N,2016-02-19 11:51:00,2016-02-19 12:13:00,2016-02-19 11:51:00,22.0,Friday,11.0,22.0,email: sreedhar Tadavarthy@abc.com&gt .,POSITIVE,0.9921356439590454,243,5
IT535903,User,ITSupport,Email,Needs permission wifi access to laptop,"First, connect a network cable to your laptop to the red port on your workstation. Run ipconfig /all on your command prompt. Share WiFi Mac or Hardware address to the IT team. IT team then adds your MAC ID to enable WiFi access",Network & Wireless,2016-04-01 18:38:00,2016-04-01 18:59:00,2016-04-01 18:59:00,YY,2016-04-01 18:38:00,2016-04-01 18:59:00,2016-04-01 18:59:00,21.0,Friday,18.0,21.0,connect a network cable to your laptop to the red port on your workstation . run ipconfig /all on your command prompt . share WiFi Mac or Hardware address to the IT team .,NEGATIVE,0.9943599104881287,7,5
IT535777,User,ITSupport,Email,Unable to connect to internet using wifi network inn009,"inn009 is removed, connect to inn001. Connect IT helpdesk if any more issues.",Network & Wireless,2016-04-01 18:38:00,2016-04-01 18:59:00,2016-04-01 18:59:00,YY,2016-04-01 18:38:00,2016-04-01 18:59:00,2016-04-01 18:59:00,21.0,Friday,18.0,21.0,"inn009 is removed, connect to inn001 . connect IT helpdesk if any more issues .",NEGATIVE,0.999568521976471,7,5
IT704311,User,ITSupport,Email,Ticket Assigned to Kishore Babu Ganesana,Ticket claimed by Kishore Babu Ganesana,Access Requests,30-09-2016 11:17,30-09-2016 11:19,30-09-2016 11:17,N,2016-09-30 11:17:00,2016-09-30 11:19:00,2016-09-30 11:17:00,2.0,Friday,11.0,2.0,Ticket claimed by Kishore Babu Ganesana .,NEGATIVE,0.5983573198318481,243,5
IT375407,User,ITSupport,Email,Request to configure the system to share it among users,They won't be able to access other profiles if they login with their account. Please ask users to reach out to IT if they have any issues.,Access Requests,2016-09-02 20:51:00,2016-10-02 11:32:00,2016-09-02 20:51:00,YYY,2016-09-02 20:51:00,2016-10-02 11:32:00,2016-09-02 20:51:00,42641.0,Friday,20.0,42641.0,please ask users to reach out to IT if they have any issues .,NEGATIVE,0.9830407500267029,243,5
IT741438,User,ITSupport,Email,,"Hello Phani,<br /><br />Added to the group. Marking the ticket resolved.<br /><br />Thanks,<br />Sandeepreddy.",Access Requests,19-02-2016 11:51,19-02-2016 12:13,19-02-2016 12:13,N,2016-02-19 11:51:00,2016-02-19 12:13:00,2016-02-19 12:13:00,22.0,Friday,11.0,22.0,"Hello Phani,br /> Added to the group . Marking the ticket resolved .",,,243,5
IT704311,User,ITSupport,Email,,Issus resolved,Access Requests,30-09-2016 11:17,30-09-2016 11:19,30-09-2016 11:19,N,2016-09-30 11:17:00,2016-09-30 11:19:00,2016-09-30 11:19:00,2.0,Friday,11.0,2.0,Issus resolved the issue with a resolution .,,,243,5
IT241588,User,ITSupport,Email,File Import Error,IMG_20170505_125435.jpg: File size is too large,Access Requests,2017-05-05 12:34:00,2017-05-05 13:27:00,2017-05-05 13:00:00,N,2017-05-05 12:34:00,2017-05-05 13:27:00,2017-05-05 13:00:00,53.0,Friday,12.0,53.0,IMG_20170505_125435.jpg File size is too large .,NEGATIVE,0.9997044205665588,243,5
IT704311,User,ITSupport,Email,Status Changed,Status changed from Open to Resolved by Kishore Babu Ganesana,Access Requests,30-09-2016 11:17,30-09-2016 11:19,30-09-2016 11:19,N,2016-09-30 11:17:00,2016-09-30 11:19:00,2016-09-30 11:19:00,2.0,Friday,11.0,2.0,Status changed from Open to Resolved by Kishore Babu Ganesana .,POSITIVE,0.9965285658836365,243,5
IT921839,User,ITSupport,Web,Replace the battery for my Macbook laptop,Please run Battery Helath test and send us the results IT team will do the needful accordingly. Please follow the steps to cehck the battery Helath https://ticket.abc.com/kb/faq.php Hardware issue-Battery issue,Hardware Issue,2016-06-24 14:30:26,2016-07-28 18:55:54,2016-06-24 14:30:26,YY,2016-06-24 14:30:26,2016-07-28 18:55:54,2016-06-24 14:30:26,49225.46666666667,Friday,14.0,49225.46666666667,please run battery Helath test and send us the results IT team will do the needful accordingly . follow the steps to cehck the battery Helth https://ticket.abc.com .,NEGATIVE,0.9955009818077087,3,5
IT241588,User,ITSupport,Email,File Import Error,IMG_20170505_125423.jpg: File size is too large,Access Requests,2017-05-05 12:34:00,2017-05-05 13:27:00,2017-05-05 13:00:00,N,2017-05-05 12:34:00,2017-05-05 13:27:00,2017-05-05 13:00:00,53.0,Friday,12.0,53.0,IMG_20170505_125423.jpg File size is too large .,NEGATIVE,0.9997044205665588,243,5
IT684514,User,ITSupport,Email,Status Changed,Status changed from Closed to Open by Nagaraju Mochi,Access Requests,21-04-2017 15:00,21-04-2017 15:14,21-04-2017 15:13,N,2017-04-21 15:00:00,2017-04-21 15:14:00,2017-04-21 15:13:00,14.0,Friday,15.0,14.0,Status changed from Closed to Open by Nagaraju Mochi .,POSITIVE,0.9965285658836365,243,5
IT684514,User,ITSupport,Email,,Marking the ticket as closed.,Access Requests,21-04-2017 15:00,21-04-2017 15:14,21-04-2017 15:14,N,2017-04-21 15:00:00,2017-04-21 15:14:00,2017-04-21 15:14:00,14.0,Friday,15.0,14.0,mark the ticket as closed . the ticket will be reopened in the u.s.,,,243,5
IT921345,User,ITSupport,Web,Computer is not getting switched on,Contact IT support.,Hardware Issue,2016-06-24 14:30:26,2016-07-28 18:55:54,2016-06-24 14:30:26,YY,2016-06-24 14:30:26,2016-07-28 18:55:54,2016-06-24 14:30:26,49225.46666666667,Friday,14.0,49225.46666666667,contact IT support . contact the IT support team .,NEGATIVE,0.9801590442657471,3,5
IT684514,User,ITSupport,Email,,The reported issue is not related to us.<br /><br />Please contact once to <strong>HR</strong> and <strong>Finance</strong> team.<br /><br /><br /><br />,Access Requests,21-04-2017 15:00,21-04-2017 15:14,21-04-2017 15:12,N,2017-04-21 15:00:00,2017-04-21 15:14:00,2017-04-21 15:12:00,14.0,Friday,15.0,14.0,the reported issue is not related to us . br />bbr/>Please contact once to strong>HR/strong> .,,,243,5
IT528836,User,ITSupport,Email,Ticket Assigned to Kishore Babu Ganesana,Plz close it from your end.,Access Requests,21-04-2017 11:46,21-04-2017 15:33,21-04-2017 12:56,N,2017-04-21 11:46:00,2017-04-21 15:33:00,2017-04-21 12:56:00,227.0,Friday,11.0,227.0,Plz closes it from your end .,NEGATIVE,0.5983573198318481,243,5
IT692327,User,ITSupport,Email,Ticket Updated,update,Access Requests,2017-02-10 11:24:00,2017-02-10 17:02:00,2017-02-10 12:36:00,N,2017-02-10 11:24:00,2017-02-10 17:02:00,2017-02-10 12:36:00,338.0,Friday,11.0,338.0,update on the latest news . .,POSITIVE,0.987381637096405,243,5
IT692327,User,ITSupport,Email,Ticket Assigned to Kishore Babu Ganesana,pls check and do the needful,Access Requests,2017-02-10 11:24:00,2017-02-10 17:02:00,2017-02-10 12:36:00,N,2017-02-10 11:24:00,2017-02-10 17:02:00,2017-02-10 12:36:00,338.0,Friday,11.0,338.0,pls check and do the needful .,NEGATIVE,0.5983573198318481,243,5
IT684514,User,ITSupport,Email,Status Changed,Status changed from Open to Closed by Nagaraju Mochi,Access Requests,21-04-2017 15:00,21-04-2017 15:14,21-04-2017 15:12,N,2017-04-21 15:00:00,2017-04-21 15:14:00,2017-04-21 15:12:00,14.0,Friday,15.0,14.0,Status changed from Open to Closed by Nagaraju Mochi .,POSITIVE,0.9965285658836365,243,5
IT241588,User,ITSupport,Email,Collaborators added by end user,Shijil Aynoli &lt;saynoli@abc.com&gt; via Email (to),Access Requests,2017-05-05 12:34:00,2017-05-05 13:27:00,2017-05-05 13:00:00,N,2017-05-05 12:34:00,2017-05-05 13:27:00,2017-05-05 13:00:00,53.0,Friday,12.0,53.0,Shijil Aynoli &lt;saynoli@abc.com via email .,POSITIVE,0.9921356439590454,243,5
IT358282,User,ITSupport,Email,Ticket Assigned to N V R S Surya Narayana Garlapati,Please check and close the ticket from your end,Access Requests,2017-09-02 14:41:00,2017-09-02 15:47:00,2017-09-02 15:20:00,N,2017-09-02 14:41:00,2017-09-02 15:47:00,2017-09-02 15:20:00,66.0,Saturday,14.0,66.0,Please check and close the ticket from your end .,NEGATIVE,0.9580433964729309,243,6
IT358282,User,ITSupport,Email,Collaborators added by end user,Parshuram Kattimani &lt;pkattimani@abc.com&gt; via Email (to)<br />Santhosh Battar &lt;sbattar@abc.com&gt; via Email (cc)<br />Ramprasad Polana &lt;rpolana@abc.com&gt; via Email (cc)<br />Syam Chodipalli &lt;schodipalli@abc.com&gt; via Email (cc),Access Requests,2017-09-02 14:41:00,2017-09-02 15:47:00,2017-09-02 14:41:00,N,2017-09-02 14:41:00,2017-09-02 15:47:00,2017-09-02 14:41:00,66.0,Saturday,14.0,66.0,parshuram Kattimani &lt;pkattimani@abc.com&gt; via Email (cc)br/>Ramprasad Polana via email (c,POSITIVE,0.9921356439590454,243,6
IT358282,User,ITSupport,Email,,created the .pem files and shared to parshuram. hence closing the ticket.<br /><br />Thanks<br />Narayana<br />,Access Requests,2017-09-02 14:41:00,2017-09-02 15:47:00,2017-09-02 15:47:00,N,2017-09-02 14:41:00,2017-09-02 15:47:00,2017-09-02 15:47:00,66.0,Saturday,14.0,66.0,created the .pem files and shared to parshuram . hence closing the ticket .,,,243,6
IT358282,User,ITSupport,Email,Status Changed,Status changed from Open to Closed by N V R S Surya Narayana Garlapati,Access Requests,2017-09-02 14:41:00,2017-09-02 15:47:00,2017-09-02 15:47:00,N,2017-09-02 14:41:00,2017-09-02 15:47:00,2017-09-02 15:47:00,66.0,Saturday,14.0,66.0,Status changed from Open to Closed by N V R S Surya Narayana Garlapati .,POSITIVE,0.9965285658836365,243,6
IT413079,User,ITSupport,Email,Collaborators added by end user,Prasanna Gorla &lt;pgorla@abc.com&gt; via Email (cc),Access Requests,2017-05-06 11:25:00,2017-05-06 11:53:00,2017-05-06 11:25:00,N,2017-05-06 11:25:00,2017-05-06 11:53:00,2017-05-06 11:25:00,28.0,Saturday,11.0,28.0,Prasanna Gorla &lt;pgorla@abc.com via email .,POSITIVE,0.9921356439590454,243,6
IT907444,User,ITSupport,Email,Ticket Assigned to Shashi Kumar Raju Hasthi,Ticket claimed by Shashi Kumar Raju Hasthi,Access Requests,2016-04-02 20:27:00,2016-05-02 12:17:00,2016-05-02 12:15:00,N,2016-04-02 20:27:00,2016-05-02 12:17:00,2016-05-02 12:15:00,42710.0,Saturday,20.0,42710.0,Ticket claimed by Shashi Kumar Raju Hasthi .,NEGATIVE,0.9295473694801331,243,6
IT413079,User,ITSupport,Email,Ticket Assigned to Shijil Kumar Aynoli,Ticket claimed by Shijil Kumar Aynoli,Access Requests,2017-05-06 11:25:00,2017-05-06 11:53:00,2017-05-06 11:51:00,N,2017-05-06 11:25:00,2017-05-06 11:53:00,2017-05-06 11:51:00,28.0,Saturday,11.0,28.0,Ticket claimed by Shijil Kumar Aynoli .,NEGATIVE,0.8922573328018188,243,6
IT413079,User,ITSupport,Email,,"Hello Shashikala,<br /><br />As you requested we have given admin rights in your laptop,hence the request marked as closed.<br /><br />Thanks &amp; Regards<br />A.Shijil Kumar<br />IT Team",Access Requests,2017-05-06 11:25:00,2017-05-06 11:53:00,2017-05-06 11:53:00,N,2017-05-06 11:25:00,2017-05-06 11:53:00,2017-05-06 11:53:00,28.0,Saturday,11.0,28.0,"Hello Shashikala,br />Br . As you requested we have given admin rights in your laptop .",,,243,6
IT398369,User,ITSupport,Email,Ticket Marked Overdue,Ticket flagged as overdue by the system.,Access Requests,2016-07-09 10:33:00,2016-07-09 18:40:00,2016-07-09 18:33:00,N,2016-07-09 10:33:00,2016-07-09 18:40:00,2016-07-09 18:33:00,487.0,Saturday,10.0,487.0,Ticket flagged as overdue by the system .,NEGATIVE,0.8958033323287964,243,6
IT398369,User,ITSupport,Email,Ticket Assigned to Sandeep Reddy Jakkidi,Please do the needful.,Access Requests,2016-07-09 10:33:00,2016-07-09 18:40:00,2016-07-09 14:12:00,N,2016-07-09 10:33:00,2016-07-09 18:40:00,2016-07-09 14:12:00,487.0,Saturday,10.0,487.0,"please do the needful . if you have any questions, please contact us .",NEGATIVE,0.8438225388526917,243,6
IT924719,User,ITSupport,Email,Status Changed,Status changed from Open to Closed by Hari Neelam,Access Requests,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 17:42:00,N,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 17:42:00,109.0,Saturday,15.0,109.0,Status changed from Open to Closed by Hari Neelam .,POSITIVE,0.9965285658836365,243,6
IT924719,User,ITSupport,Email,,We are closing the ticket with user confirmation,Access Requests,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 17:42:00,N,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 17:42:00,109.0,Saturday,15.0,109.0,we are closing the ticket with user confirmation .,,,243,6
IT924719,User,ITSupport,Email,Status Changed,Status changed from Resolved to Open by SYSTEM<hr />Reopened,Access Requests,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 17:21:00,N,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 17:21:00,109.0,Saturday,15.0,109.0,Status changed from Resolved to Open by SYSTEMhr .,POSITIVE,0.9965285658836365,243,6
IT924719,User,ITSupport,Email,Status Changed,Status changed from Open to Resolved by Hari Neelam,Access Requests,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 16:46:00,N,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 16:46:00,109.0,Saturday,15.0,109.0,Status changed from Open to Resolved by Hari Neelam .,POSITIVE,0.9965285658836365,243,6
IT924719,User,ITSupport,Email,,"Hi ,<br /><br />As you requested, we have enabled the USB ports on your machine.<br />Please confirm the same, we will close the ticket<br />",Access Requests,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 16:46:00,N,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 16:46:00,109.0,Saturday,15.0,109.0,"br />As you requested, we have enabled the USB ports on your machine .",,,243,6
IT924719,User,ITSupport,Email,Ticket Updated,Changed the help topic,Access Requests,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 16:46:00,N,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 16:46:00,109.0,Saturday,15.0,109.0,Changed the help topic topic . the help issue is a new one.,POSITIVE,0.987381637096405,243,6
IT924719,User,ITSupport,Email,Collaborators added by end user,Hari Neelam &lt;hneelam@abc.com&gt; via Email (to)<br />Sankarganesh Kumarasamy &lt;skumarasamy@abc.com&gt; via Email (cc)<br />Sarvanan Thivakaram &lt;sthivakaram@abc.com&gt; via Email (cc),Access Requests,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 15:53:00,N,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 15:53:00,109.0,Saturday,15.0,109.0,&lt;hneelam@abc.com&gt; via Email (cc)br/>Sankarganesh Kumarasamy .,POSITIVE,0.9921356439590454,243,6
IT924719,User,ITSupport,Email,,<div style=font-size:12pt;color:#000000;background-color:#FFFFFF;font-family:Calibri,Access Requests,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 17:21:00,N,2016-11-05 15:53:00,2016-11-05 17:42:00,2016-11-05 17:21:00,109.0,Saturday,15.0,109.0,div style=font-size:12pt;color:#000000;background-color: #FFFFFF;fontfamily:Calibri .,,,243,6
IT656788,User,ITSupport,Email,Ticket Assigned to Shashi Kumar Raju Hasthi,Ticket claimed by Shashi Kumar Raju Hasthi,Access Requests,2016-03-05 14:05:00,2016-03-05 16:03:00,2016-03-05 16:01:00,N,2016-03-05 14:05:00,2016-03-05 16:03:00,2016-03-05 16:01:00,118.0,Saturday,14.0,118.0,Ticket claimed by Shashi Kumar Raju Hasthi .,NEGATIVE,0.9295473694801331,243,6
IT656788,User,ITSupport,Email,,"<div> <p class=MsoNormal""><span style=""font-size:11.0pt;font-family:Calibri",Access Requests,2016-03-05 14:05:00,2016-03-05 16:03:00,2016-03-05 14:09:00,N,2016-03-05 14:05:00,2016-03-05 16:03:00,2016-03-05 14:09:00,118.0,Saturday,14.0,118.0,"div> p class=MsoNormal"">span style=""font-size:11.0pt;fontfamily:Calibrina""",,,243,6
IT907444,User,ITSupport,Email,,Change has been done.,Access Requests,2016-04-02 20:27:00,2016-05-02 12:17:00,2016-05-02 12:17:00,N,2016-04-02 20:27:00,2016-05-02 12:17:00,2016-05-02 12:17:00,42710.0,Saturday,20.0,42710.0,change has been done . changes have been done.,,,243,6
IT907404,User,ITSupport,Email,Name Correction in mail id,Change has been done.,Access Requests,2016-04-02 20:27:00,2016-05-02 12:17:00,2016-04-02 20:27:00,YYY,2016-04-02 20:27:00,2016-05-02 12:17:00,2016-04-02 20:27:00,42710.0,Saturday,20.0,42710.0,change has been done . changes have been done.,NEGATIVE,0.9968871474266052,243,6
IT907444,User,ITSupport,Email,Ticket Marked Overdue,Ticket flagged as overdue by the system.,Access Requests,2016-04-02 20:27:00,2016-05-02 12:17:00,2016-05-02 12:16:00,N,2016-04-02 20:27:00,2016-05-02 12:17:00,2016-05-02 12:16:00,42710.0,Saturday,20.0,42710.0,Ticket flagged as overdue by the system .,NEGATIVE,0.8958033323287964,243,6
IT907444,User,ITSupport,Email,Collaborators added by end user,Pradeep Lakkaraju &lt;plakkaraju@abc.com&gt; via Email (cc),Access Requests,2016-04-02 20:27:00,2016-05-02 12:17:00,2016-04-02 20:27:00,N,2016-04-02 20:27:00,2016-05-02 12:17:00,2016-04-02 20:27:00,42710.0,Saturday,20.0,42710.0,Pradeep Lakkaraju via email via cc .,POSITIVE,0.9921356439590454,243,6
IT656788,User,ITSupport,Email,,We have unchecked the password reset option and you were able to raise the ticket also.<br /><br />Hence closing this request.,Access Requests,2016-03-05 14:05:00,2016-03-05 16:03:00,2016-03-05 16:03:00,N,2016-03-05 14:05:00,2016-03-05 16:03:00,2016-03-05 16:03:00,118.0,Saturday,14.0,118.0,we have unchecked the password reset option . you were able to raise the ticket also .,,,243,6
IT569164,User,ITSupport,Email,Status Changed,Status changed from Open to Closed by Shijil Kumar Aynoli,Access Requests,2017-11-05 16:32:00,2017-12-05 12:39:00,2017-12-05 12:39:00,N,2017-11-05 16:32:00,2017-12-05 12:39:00,2017-12-05 12:39:00,42967.0,Sunday,16.0,42967.0,status changed from Open to Closed by Shijil Kumar Aynoli . Status changed from Closed to Open .,POSITIVE,0.9965285658836365,243,7
IT683005,User,ITSupport,Email,System hangs with blue screen on startup,"Press F8 button on system start, Choose safe mode, if OS loads then restart the os, if still same issue comes handover it to IT team",Access Requests,2016-08-07 10:00:00,2016-08-07 11:50:00,2016-08-07 10:00:00,YYY,2016-08-07 10:00:00,2016-08-07 11:50:00,2016-08-07 10:00:00,110.0,Sunday,10.0,110.0,"press F8 button on system start, Choose safe mode, if OS loads then restart the os . if still same issue comes handover it to IT team.",NEGATIVE,0.9888613820075989,243,7
IT569164,User,ITSupport,Email,,"Hello Krithika,<br /><br />Thanks for confirming us,it is myspace related issue,HR team will help you forÂ this request.<br /><br />@Mahesh: When the user login to Myspace,<strong>Your credential is not stored in MySpace database</strong> getting this message.Could you please look into this user request.<br /><br />Hence the ticket marked as closed.<br /><br /><strong>Thanks &amp; Regards<br />A.Shijil Kumar<br />IT Team</strong><br /><br /> """,Access Requests,2017-11-05 16:32:00,2017-12-05 12:39:00,2017-12-05 12:39:00,N,2017-11-05 16:32:00,2017-12-05 12:39:00,2017-12-05 12:39:00,42967.0,Sunday,16.0,42967.0,"Hello Krithika,br />Br/>Thanks for confirming us,it is myspace related issue,HR team will help you for this request.",,,243,7
IT569164,User,ITSupport,Email,New Collaborator Added,Pallavi Garimella &lt;pgarimella@abc.com&gt; added as a collaborator,Access Requests,2017-11-05 16:32:00,2017-12-05 12:39:00,2017-12-05 12:34:00,N,2017-11-05 16:32:00,2017-12-05 12:39:00,2017-12-05 12:34:00,42967.0,Sunday,16.0,42967.0,Pallavi Garimella &lt;pgarimella@abc.com&gt .,POSITIVE,0.9987597465515137,243,7
IT569164,User,ITSupport,Email,New Collaborator Added,Mahesh Parise &lt;mparise@abc.com&gt; added as a collaborator,Access Requests,2017-11-05 16:32:00,2017-12-05 12:39:00,2017-12-05 12:34:00,N,2017-11-05 16:32:00,2017-12-05 12:39:00,2017-12-05 12:34:00,42967.0,Sunday,16.0,42967.0,Mahesh Parise &lt;mparise@abc.com&gt; added as a collaborator .,POSITIVE,0.9987597465515137,243,7
IT443887,User,ITSupport,Email,,Received From: Atul Kumar &lt;c_akumar@abc.com&gt;<br /><br /><div style=font-size:12pt;color:#000000;font-family:Calibri,Access Requests,2017-02-05 18:16:00,2017-02-05 21:16:00,2017-02-05 18:52:00,N,2017-02-05 18:16:00,2017-02-05 21:16:00,2017-02-05 18:52:00,180.0,Sunday,18.0,180.0,atul Kumar &lt;c_akumar@abc.com&gt;br .,,,243,7
IT443887,User,ITSupport,Email,Ticket Assigned to Pavan Kumar Thukuntla,Please close the ticket from your end,Access Requests,2017-02-05 18:16:00,2017-02-05 21:16:00,2017-02-05 18:55:00,N,2017-02-05 18:16:00,2017-02-05 21:16:00,2017-02-05 18:55:00,180.0,Sunday,18.0,180.0,"please close the ticket from your end . if you have any questions, please contact the ticket manager .",NEGATIVE,0.7629575133323669,243,7
IT443887,User,ITSupport,Email,Collaborators added by end user,Atul Kumar &lt;atultech@gmail.com&gt; via Email (to)<br />Lakshmi Nagaraja &lt;lnagaraja@abc.com&gt; via Email (cc)<br />Ritesh Pathak &lt;rpathak@abc.com&gt; via Email (cc)<br />Arun Kalasapudi &lt;akalasapudi@abc.com&gt; via Email (cc)<br />Chaitanya Kasiraju &lt;ckasiraju@abc.com&gt; via Email (cc)<br />IT Support &lt;it@abc.com&gt; via Email (cc)<br />Atul Kumar &lt;c_akumar@abc.com&gt; via Email (cc),Access Requests,2017-02-05 18:16:00,2017-02-05 21:16:00,2017-02-05 18:16:00,N,2017-02-05 18:16:00,2017-02-05 21:16:00,2017-02-05 18:16:00,180.0,Sunday,18.0,180.0,atul Kumar &lt;atultech@gmail.com&gt; via Email (to)br />Lakshmi Nagaraja . via email .,POSITIVE,0.9921356439590454,243,7
